year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,,,,,,
2015,135360,화끈한 써비스 : 어느 잔인한 미용사의,드라마,남기웅,이언정, 이원종,해가 지면 검은 선글라스와 금발의 가발, 검정 스타킹, 미니스커트를 입고 면도칼을 휘두르는 ‘난자’, 그녀의 목적은 남자들에게 배신 당한 여자들의 눈물에 응당한 대가를 치루기 위해 거침없이 남자들의 목을 베는 것. 하지만 진정한 목표물은 엄마에게 빵을 물린 채 강간하고 죽음으로 몰고 간 세 명의 남자, 길수, 재구, 만식을 찾아 복수하는 것이다. 그러던 어느 날, 실연의 아픔으로 자살하려던 여자를 통해 자신이 찾던 세 남자 중 한 명인 만식을 찾게 된다. 난자는 그를 납치, 자신의 아지트인 지하실로 끌고 오고 만식의 취미인 트럼펫을 불게 한다. 트럼펫 소리와 함께 춤을 추는 난자. 절정으로 향하던 그때 난자는 만식의 목을 긋고 트럼펫 관을 통해 분수처럼 뿜어져 나오는 피. 드디어 난자의 화끈한 복수가 시작된다.,,,,,,,,,,,
2015,141886,화려한 유혹,,김상협, 김희원,최강희, 주상욱, 정진영,범접할 수 없는 상위 1% 상류사회에 본의 아니게 진입한 여자가 일으키는 파장을 다룬 드라마,,,,,,,,,,,,,,,,,
2015,131894,화산고래,애니메이션,박혜미,이지숙, 김성인, 이영기,2070년, 인류는 대지진과 화산폭발로 위기를 맞게 되었다. 자연재해로 인해 무정부 시대가 지속되면서 대한민국, 부산도 난민촌이 들끓는 곳이 되어버린다. 그곳에서 마약을 팔며 하루하루를 살아가는 어린소녀 하진. 하진은 고래와의 대화가 가능한 능력을 지녔지만 숨기고 살아간다. 낯선 외팔이 여자, 백상원은 하진에게 화산고래를 잡으러 가자며 제안을 하고, 하진은 백상원을 따라 화산고래를 잡으러 수상한 사냥에 따라 나선다.    [제 19회 몬트리올 국제판타지아영화제],,,,,,,,,,,,,,
2015,124807,화이트 갓,드라마, 스릴러,코르넬 문드럭초,조피아 프소타, 산도르 즈소테르, 릴리 모노리,<화이트 갓>은 13살 소녀와 그녀의 애견 하겐 간의 유대를 통해 개들에 대한 학대를 암묵적으로 비판하는 영화다. 그러나 단순 비판을 넘어 인간에 대한 개의 역습이라는 탁월한 발상으로 빛을 발하며, 개들의 연기는 자연스레 감정이입이 될 만큼 훌륭하다. 인간에게 복종한 뒤 쉽게 버려지는 운명을 겪는‘ 인간의 친구’ 개들이 마침내 구속을 떨치고 자유로워지는 것을 보면 일면 통쾌하기까지 하다. 그들에게 가해지는 인간의 만행이 그만큼 심각하다고 바꿔 말할 수 있다. 자전거 타는 소녀와 그 뒤에 등장하는 개떼들의 압도적인 첫 장면은 일종의 프롤로그로, 이 오프닝 시퀀스가 띠는 의미론적 모호함은 인간과 개의 관계, 나아가 모든 주종관계의 가변성이라는 주제를 대변하는 것으로 해석된다. 실제로 부다페스트에는 길거리에 버려지는 개들이 많다고 하니, 사회성 또한 강하게 띠는 작품이다. 헝가리 감독 코르넬 문드럭초의 여섯 번째 장편으로 올해 칸영화제 주목할만한시선 대상에 빛난다. (이수원)    [제19회 부산국제영화제],,,,,,,,,,,,,
2015,121104,화이트 스완,,,이승연, 이특,화려한 미인이 되기 위함이 아니라 본인의 개성, 장점, 능력, 아름다움을 최대한 살릴 수 있는 메이크 오버를 통해 자신의 진정한 美, 당당한 자신감을 찾아가는 인생 메이크 오버쇼! <화이트 스완>,,,,,,,,,,,,,,,
2015,115512,화장,드라마,임권택,안성기, 김규리, 김호정,4년의 투병 끝에 아내가 죽었다.   소식을 듣고 달려온 딸의 오열에 오상무는 암이 재발했다는 말을 듣고 터트린 아내의 울음소리를 떠올렸다.   화장품 대기업 중역인 오상무는 헌신적이고 충실한 간병인이자 남편이었다.   장례식장은 어느 새 손님들로 가득하고, 부하직원들은 오상무의 결재를 필요로 하는 서류들을 가지고 온다.   신규 화장품 출시를 앞두고 광고 카피와 부분 모델에 대한 논의를 하면서도 오상무의 신경은 다른 쪽에 집중된다.   까만 바지 정장을 입고 문상을 온 부하직원 추은주는 오랜 기간 오상무의 연모의 대상이었다…,,,,,,,,,,,,,,,,,
2015,142815,화장대를 부탁해,,,오윤아, 아이비, 황승언,대한민국 내로라하는 메이크업, 헤어, 뷰티마스터들의 화려한 뷰티 배틀 쇼가 펼쳐진다!  주어진 시간은 단 30분!  30분 안에 헤어와 메이크업을 모두 완성시켜라!,,,,,,,,,,,,,,,,
2015,137350,화장실의 피에타,드라마, 멜로/로맨스,마츠나가 다이시,노다 요지로, 스기사키 하나, 릴리 프랭키,미대를 나왔으나 화가에 대한 뜻을 버리고 고층건물 창문닦이로 일하고 있는 히로시(노다 요지로)는 자신의 삶이 3개월밖에 남지 않았음을 알게 된다. 그리고 인생의 마지막 여름, 히로시는 마이(스기사키 하나)라는 고등학교 여학생을 만나 끌리게 되고 그녀와 만날수록 점점 삶의 열정을 느끼며 다시 그림을 그리게 되는데…,,,,,,,,,,,,,,,,
2015,49306,화정 (華政),,김상호, 최정규,차승원, 이연희, 김재원,고귀한 신분인 공주로 태어났으나 권력 투쟁 속에서 죽은 사람으로 위장한 채 살아간 정명공주의 삶을 다룬 드라마,,,,,,,,,,,,,,,,,
2015,145438,환자의 욕정풀기 - 간호사,에로,카타오카 슈지,사와키 마유미,정형외과병동의 미녀 간호사 린코와 미치요, 수술실 간호사 메구미, 그리고 에로 만화가 케이 이 네 사람은 친한 친구 사이. 새로 정형외과병동 간호사로 오게 된 이부키는 원래는 외과병동 간호부장이었지만 이사장과 원장과의 파벌 싸움에서 패배해 좌천되듯이 정형외과로 오게 된다. 그리고 새로 입원한 조폭 두목. 그는 수많은 똘마니들을 거느리고 병원 분위기를 험악하게 만든다. 유학을 떠난 의사 대신 연수의로 병원에 오게 된 요시오카는 기가 약해 환자들에게서도 악평이 이어지지만, 린코는 그런 그를 사랑으로 지지한다. 그리고 대쪽 같은 성미의 이부키도 환자들과 의사들 사이의 균형을 잡아 주었다. 늘 쿨하고 미련이 없어 보였던 미치요는 조폭 두목 사진을 찍고 싶어 하는 잡지사 기자에게 빠져들게 된다. 그를 돕기 위해 병원 관계자로 위장시키고 같이 병실로 향하지만 사실 그의 정체는 상대파 조직의 암살자. 권총을 꺼내는 일촉즉발의 상황에서 미치요는 그의 앞을 막아서는데..,,,,,,,,,,,,,,,,,
2015,141499,환타스틱 러브짐,코미디,한우진,안홍진, 곽정화, 에리카,40대의 노안을 가진 23살 노동완.  그는 술만 먹으면 완전히 정신줄을 놓아 버리는 소꿉친구 주리를 짝사랑하고 있다.  하지만 그녀에게 동완은 남자가 아니다.  그러던 어느 날 동완, 주리 그리고 4차원 혼혈 요가강사 제임스가 일하는 헬스클럽에  미모의 여팀장 은정과 주리의 교회 오빠 승기가 나타나면서 흥미진진한 사건들이 벌어지기 시작하는데…  과연 동완은 주리에게 자신의 사랑을 고백할 수 있을까?,,,,,,,,,,,,,,,,,
2015,143283,황금 육체 - 정사의 맛,에로,하세가와 쿠니히로,스즈키 미호, 니이나 아야카,남편의 권유로 레스토랑을 경영하게 된 에리. 그곳에서 일하는 요리사 키리사키는 솜씨가 좋아 레스토랑 운영에 큰 도움을 주고 있다. 그러나 에리는 그런 키리사키가 웨이트리스인 요코에게 손을 대고 있다는 것과 재료비를 몰래 빼돌리고 있다는 것을 알게 된다. 그녀는 크게 동요하지만 가게의 평판 때문에 그를 쉽게 해고하지 못한다. 그러던 어느 날, 에리는 자신을 요코라고 착각한 키리사키에 의해 범해지고 만다. 이후 그녀와의 뜨거운 정사를 통해 점차 대범해지는 키리사키. 그는 에리를 이 가게 최고의 요리로 만들겠다고 선언하며 그녀 위에 군림한다. 자신도 모르게 점차 그의 명령에 따르게 되는 에리. 급기야 그녀는 가게를 찾아온 남편을 위한 메인 디시로 키리사키가 찍은 자신의 음탕한 사진을 내게 되는데...,,,,,,,,,,,,,,,,,,
2015,144903,황진이,멜로/로맨스, 드라마,신정균,장성원, 신유주,조선 중기, 송도 명월관의 기녀, '진이'는 서화에 능하고 기녀로는 드물게 학식까지 갖춘 송도삼절 가운데 으뜸이라 불릴 만큼 명성이 자자한 미녀이다.  한편 송도 유수의 부임을 기념하는 연회에 참석하고자 한양에서 내려온 선비 '벽계수'는 방탕한 친구들과는 달리 독여청청 자연과 시책을 벗삼는 선비로  조선제일色 '진이' 의 명성을 전해 듣고 친구들의 호언장담에 얼떨결에 '진이'의 유혹에 넘어가지 않겠다는 내기를 하게 되는데...,,,,,,,,,,,,,,,,
2015,130722,황홀한 이웃,드라마,박경렬,윤손하, 윤희석, 박탐희,남편밖에 모르는 '남편 바보' 아내가 어느 날 키다리 아저씨 같은 옆집 남자를 만나면서 벌어지는 일을 그린 드라마,,,,,,,,,,,,,,,,,,
2015,145233,회춘 100km,드라마,강민구,송재호, 정동남,할배들의 청춘도 아직 끝나지 않았다! 67세 모태솔로남 한길만과 63세 순정마초남 전국도가 펼치는 도로 위의 낭만 여행기,,,,,,,,,,,,,,,,,,,
2015,138100,후계자,,,장윤정, 도경완, 최불암,한민족의 한과 정서를 담은 트로트의 부활을 목표로 진행하는 트로트 오디션 프로그램,,,,,,,,,,,,,,,,,,
2015,139679,후궁탈출,공연실황,자부 브레트만,위르겐 마우러, 에린 몰리, 베르나르트 리히터,젊은 귀족 여인 콘스탄체와 하녀 블론데, 콘스탄체의 약혼자 벨몬테의 하인 페드리요는 여행 도중 해적에게 납치당해 터키의 제후 파샤 젤림의 궁에서 기거하게 된다. 젤림은 콘스탄체에게 반해 구애하지만 거절당하고 만다. 한편, 콘스탄체들을 구하기 위해 벨몬테가 궁에 잠입하고, 그들을 구출하려다 도리어 사로잡혀 죽을 위험에 처한다. 이들의 운명을 한 손에 쥔 젤림은 일생의 선택을 하게 되는데…,,,,,,,,,,,,,,,
2015,136960,후아유 - 학교 2015,드라마,백상훈,김소현, 남주혁, 육성재,KBS 대표 브랜드 '학교' 시리즈의 2015년 버전. 하루아침에 인생이 바뀐 열여덟 살 여고생을 주인공으로 학생들이 겪는 솔직하고 다양한 감성을 담아낼 청춘 학원물,,,,,,,,,,,,,,,,,,
2015,107697,후쿠시마의 미래,다큐멘터리,이홍기,김미화,21세기 최대의 재앙이라 불리는 후쿠시마 원전사고 이후…  매스컴의 발표를 믿지 못해서 동네 구석구석을 다니며 방사능 오염을 측정하는 주부 시바타 씨. 더 이상 일본엔 안전한 곳이 없다며 손주의 장래를 걱정 할 때마다 울먹이는 구로타 할머니… 원전 사고의 후유증은 여전히 현재 진행 중이며 그 끝을 예측조차 할 수 없다는 사실에 일본인들의 불안과 공포는 하루하루 증폭되어 가고 있다.    아무도 이야기 해주지 않는 후쿠시마의 두려운 미래를 찾아 17인의 평범한 시민들이 죽음의 땅으로 위험한 여정에 나섰다. 우크라이나 정부의 허가를 받고 어렵게 들어간 체르노빌 현장은 충격적이었다. 인구 5만이 살던 첨단 도시는 폐허로 변했고, 일부에선 놀랍게도 허용치의 300배가 넘는 방사선량이 검출된다는 사실에 모두들 경악했다. 강제 이주민들은 여전히 죽음의 공포와 실향의 서러움에서 벗어나지 못하고 있으며, 나이 어린 피폭 2세들은 병명조차 알 수 없는 각종 질환에 시달리고 있다.    28년이 흘렀지만 아직도 끝나지 않은 체르노빌 사고의 심각한 후유증...  후쿠시마는 어디로 가는 것일까?  과연 일본은 비상구를 찾을 수 있을까?,,,,,,,,,,,,,,,,,,
2015,104009,흉폭,액션, 드라마, 공포,마이클 S. 오헤이다,아만다 에이드리언,청각 장애를 앓고 있는 조이. 아버지가 소유하던 차를 받아 미주 횡단을 하던 도중.. 지역 갱들에게 납치되어 수모를 겪고 살해를 당한다.  다음날 우연히 조이에 시체를 발견한 그 마을의 인디언의 주술로 되살아난 조이.. 그녀의 처절한 복수가 시작된다!!,,,,,,,,,,,,,,,,,,
2015,137411,희망창조 코리아 대한민국 청년의 미래도전,다큐멘터리,,,,,,,,,,,,,,,,,,,,,,,
2015,135974,희망창조 코리아 벤처 재도전, 신화를 쏜다,,,,특집방송 1부작,,,,,,,,,,,,,,,,,,,
2015,108211,히 후 데어,액션,폴 탠터,톰 베네딕트 나이트, 사이몬 필립스,크리스마스 전야의 런던. 한 클럽에서 떠들썩한 파티가 벌어지던 그 시각, 목적을 알 수 없는 정체불명의 테러 단체 NANJ는 영국 국무총리의 딸을 납치한 뒤 15층 높이의 빌딩에 진지를 틀고 인질들의 생명을 위협하기 시작한다. 전례 없는 테러 행위에 긴급 투입된 특수전투부대 SAS는 인질들을 구출하고 테러를 진압하기 위해 고군분투하지만, 테러리스트들이 빌딩을 한 층씩 차례대로 폭파시키기 시작하며 작전 시간은 더욱 촉박해진다. 무고한 인질들이 하나 둘 씩 목숨을 잃어가는 가운데, 철저히 숨겨왔던 테러 단체는 그들의 진짜 목적을 서서히 드러내기 시작하는데...,,,,,,,,,,,,,,,,
2015,111630,히든 스나이퍼,범죄, 드라마, 스릴러,아네트 K. 올레슨,트린 디어홈, 킴 보드니아, 크리스티앙 할텐,당신은 써, 나는 쏠테니. 지구물리학자이자 전 올림픽 사격수인 한 남자. 그린랜드의 석유시추를 반대하며 그로 인한 폭력 사태를 우려하는 정치부 기자 미아를 TV에서 본 후, 그녀와 동맹을 맺기로 결심한다. 그의 이런 행동들로 인해 미아는 정치적 목적을 위한 행동과 테러 사이에서 갈등하게 된다. 전세계를 강타한 북구 스릴러 스타일을 제대로 보여주는 하드보일드 미스터리 스릴러.   [17회 부천국제판타스틱영화제],,,,,,,,,,,,,,
2015,139702,히든싱어 4,,,전현무,대한민국을 대표하는 가수와 그 가수의 목소리부터 창법까지 완벽하게 소화 가능한 '모창 도전자'의 노래 대결이 펼쳐지는 신개념 음악 프로그램,,,,,,,,,,,,,,,,,,,,
2015,100647,히말라야,드라마,이석훈,황정민, 정우,해발 8,750 미터 히말라야 에베레스트 데스존  인간의 접근을 허락하지 않은 신의 영역   그곳에 우리 동료가 묻혀있다.    산 아래 하나였고, 또 다른 가족이었던 사람들  생을 마감한 후배 대원의 시신을 찾기 위해  기록도, 명예도, 보상도 없는 가슴 뜨거운 여정을 시작한다.     그 누구도 시도하지 않았던 위대한 도전  엄홍길 대장과 휴먼원정대의 감동 실화가 공개된다!,,,,,,,,,,,,,,,
