year,code,title,genre,directors,actors,story,,,,,,,,,,,,,
2018,172569,젊은장모,멜로/로맨스,김경훈,,소설 작가로 활동하던 준모. 평소 시력이 좋아 병원을 찾아간 준모는 믿기 어려운 진단을 받게 된다. ‘원추각막’이란 질병이 급속도로 진행 되어서 조만간 시력을 잃는 다는 것. 그러던 중 여자친구로부터 갑작스러운 청혼을 받게 되는데 그녀와의 사랑이 깨어질 까봐 병을 감춘 채 청혼을 승낙하고 결혼 승낙을 얻기 위해 현아의 엄마와 저녁을 식사를 하게 되지만 변변한 직업이 없는 그를 탐탁지 못해 하는 장모는 준모를 지켜본다는 명분으로 함께 살 것을 제안하게 되고 일찍 남편을 잃은 젊은 장모와 위험한 동거를 하게 된다. 젊은 장모는 성실한 준모가 점점 맘에 드는데. 한편 현아는 능력 좋은 직장 상사의 고백에 흔들리게 되는데...,,,,,,,,,,,,,
2018,180379,점박이 한반도의 공룡2 : 새로운 낙원,애니메이션,한상호,박희순, 라미란, 김성균,8천만 년 전 백악기 최후의 재난 이후,  모든 가족을 잃고 둘만 남게 된 공룡의 제왕 타르보사우르스 ‘점박이’와 그의 아들 ‘막내’  아빠 ‘점박이’와 달리 겁이 많고 소심한 ‘막내’는 다른 공룡들의 놀림감이 되기 일쑤다.  어느 날, ‘막내’가 최악의 악당 데이노니쿠스 3인방에게 붙잡혀 사라지고,  ‘점박이’는 ‘막내’의 흔적을 찾기 위해 새로운 모험을 시작한다.  그러던 중 사라진 딸을 찾는 ‘송곳니’, 넉살 좋은 초식공룡 ‘싸이’를 만나  아이들을 구하기 위해 힘을 합치기로 한 ‘점박이’는  병풍 바위와 활화산 지대, 끝이 보이지 않는 사막과 협곡을 지나는 모험 끝에  드디어 아들 ‘막내’에 대한 단서를 찾게 된다.  하지만 그들 앞에 상상을 초월하는 초강력 돌연변이 공룡이 나타나는데…  과연 ‘점박이’는 ‘막내’를 구하고 새로운 낙원에 도착할 수 있을까?,,,,,,
2018,158623,정글,액션, 모험, 드라마, 스릴러,그렉 맥린,다니엘 래드클리프, 토마스 크레취만, 알렉스 러셀,모험심 가득 찬 요시 긴스버그는 남미 오지여행 중 우연히 교사인 마커스,  사진작가 케빈을 만나 아마존에 가보자는 설득에 넘어가 여행을 결심한다.  모든 것이 베일에 싸인 칼이라는 이방인의 가이드로 예측할 수 없는 정글 여행을 떠나는데···,,,,,,,
2018,171403,정글번치: 최강 악당의 등장,애니메이션,데이빗 알루,최원형, 김민진, 박재현,버섯폭탄으로 정글을 파괴하려는  악당 코알라 '이고르'가 돌아오자,  평화롭던 정글은 위기에 처한다.    동물 친구들에게 유일한 희망은  정글을 지키는 수호대 '정글번치' 뿐.    최강악당으로부터 정글을 구하기 위해  동물 친구들과 '정글번치'가 힘을 합쳐 총출동한다!,,,,,,,,,,
2018,172540,정사 : 나쁜 시동생,멜로/로맨스, 드라마,네지메 지로,,남편의 장기출장으로 독수공방 2년차 그녀. 참다 못해 바람도 몇 번 해본 그녀는 최근 들어 다시 몸이 근질거리기 시작. 남자가 곁에 있기만 해도 달아오르는데, 오늘의 남자는 배선을 도와주러 온 시동생이다. 망상을 넘어 실행에 돌입한 그녀. 술기운을 핑계로 시동생 유혹에 들어간다.,,,,,,,,,,,
2018,170640,정사 : 시아버지와 도련님,멜로/로맨스,이상민,,남편을 사고로 잃은 지 2년이 된 미즈호. 젊은 나이에 과부가 된 그녀를 위해 시아버지 혼마는 좋은 사람을 찾으라 하지만, 그녀가 떠나면 자신과 둘째아들 코지, 남자 둘만 남게 되는 것이 걱정이다. 코지가 자신의 여자친구 히토미를 집으로 데려온 날, 그의 방에서 나는 신음소리에 이끌려 두 사람의 섹스를 훔쳐보게 된 미즈호. 결국 그녀는 이성의 끈을 놓아버리게 도련님과 시아버지를 유혹하기 시작한다.,,,,,,,,,,
2018,173957,정사 : 어린 새엄마,,임현태,,스무 살 진구는 풋풋한 얼굴, 섹시한 몸매, 다정한 성격, 그리고 맛있는 손맛까지 가진 입주 가정부 현아를 짝사랑하고 있다. 그런데 정작 현아는 진구가 아닌 아버지와 결혼을 선언한다! 어느 날, 현아가 아버지가 아닌 다른 남자와 뜨거운 시간을 보내는 장면을 목격한 진구는 심한 배신감을 느낀다. 이후, 진구는 몰래 촬영한 그녀의 정사 장면을 보여주며, 그녀에게 딱 한 가지 소원(?)을 들어달라고 부탁하는데...,,,,,,,
2018,170681,정사 : 착한 며느리들,멜로/로맨스,김부곤,지성,큰 아들은 사업에 실패하고 작은 아들은 사고로 세상을 떠나자 현욱은 본의 아니게 두 며느리와 함께 살게 된다.  그러던 어느 날, 현욱은 우연히 작은 며느리가 샤워하는 모습을 보게 되고 그 이후부터 자꾸만 며느리들이 가족이 아닌 여자로 보이기 시작한다.  게다가 혼자 오래 지내온 며느리들 또한 현욱이 싫지 않은 눈치인데…,,,,,,,,,,,,
2018,174401,정사 : 착한 며느리들 2,멜로/로맨스,김부곤,진시아, 서원, 송기명,남편의 장기 출장으로 시아버지와 단둘이 지내게 된 도희. 어느 날, 시아버지 일구가 친구에게 괴롭힘을 당하는 장면을 우연히 목격한다. 그날 이후, 그녀는 힘 잘 쓰게 생긴 시아버지의 친구 용진이 계속 생각난다. 외로움에 지친 그녀는 용진이 있는 게이트볼장을 찾아가 그를 유혹한다. 오랜만에 몸이 뜨겁게 반응한 용진. 그 후 틈나는 대로 도희의 집으로 찾아가 뜨거운 시간을 보내는데…,,,,,,,,,
2018,177380,,,,,,,,,,,,,,,,,,
2018,153531,정사: 은밀한 밀애,멜로/로맨스,이재상,김도희, 한영훈, 구민지,현아와 재혼한 호제.  그는 결혼과 애인은 별개라 생각하며 결혼했음에도 현아와의 섹스를 거부한다.  현아는 속상하지만 호제의 재산을 보고 참고 또 참으며,  호스트를 이용해 마음을 달래지만 허전한 건 어쩔 수 없다.  한편, 호제의 딸 호연은 남자친구 주철과 현아 사이에 묘한 기운을 느끼고,  자신의 아빠와 관계를 맺으면 5천 만원을 주겠다는 거래를 제안한다.  마침 현아는 호제의 애인을 떼어버릴 절호의 찬스라 생각하며 받아들이는데...,,,,,,,,
2018,171773,정사: 친구의 엄마 무삭제,멜로/로맨스,곽영근,김지연, 리사, 김승구,친구의 엄마, 그리고 아들의 친구! 절대 맺어져선 안 될 그들의 파격 정사!  여친과 헤어진 다음날, 진탕 술을 마시고 친구 윤수의 집에서 깨어난 정식. 누나라고 해도 믿을 수 있을 정도로 젊고 아름다운 윤수의 엄마 주영과 마주친다. 자신이 여자라는 것도 잊고 살던 주영은 자신을 탐욕스럽게 바라보는 정식의 시선을 즐기게 되고, 결국 그녀가 먼저 정식의 젊은 몸을 탐하기 시작하는데…,,,,,,,,
2018,173503,정사:그녀의 마지막 섹스,멜로/로맨스, 드라마, 액션,이시카와 지로,,16세기 말, 히데요시 정부의 천주고 박해로, 선교사들과 깊은 유대를 갖고있던 영주 무루구마 요시노리는 히데요시 암살 계획을 세운고, 뛰어난 미모의 암살자 히지리를 고용한다. 하지만 오래지 않아 영주의 보물을 둘러싼 음모에 휘말려 누명을 쓰게 되고, 불로불사에 눈이 먼 무리들에게 쫓기게 된다.,,,,,,,
2018,174445,정사:동생의 아내,멜로/로맨스, 드라마,츠키카게 쿠로우,,어느 날 남편에게 걸려온 시어머니의 전화. 사고로 입원한 형이 병원에 있는 동안 회사에서 잘려 백수가 되어 새 직장을 구하기 전까지만 함께 있어달라는 어머니의 부탁. 동생의 집에 얹혀 살며 구직활동을 하지만 취업이 쉽지 않아 힘들어 하던 어느 날, 우연히 목욕중인 제수씨의 속옷을 보게 되고, 삐뚤어진 욕망에 눈이 멀어 그녀를 침실로 끌고 간다.,,,,,,,,,,
2018,173442,정사:아들의 아내,멜로/로맨스, 드라마,나가에 타카미,,원만치 못한 남편과의 잠자리에 쌓일만큼 쌓인 유부녀. 밤이고 낮이고 틈만 나면 자위를 일삼는데, 어느 날 아무도 없는 집에서 포르노를 보며 자위를 하다 전화가 오고, 전화를 받는 사이 들어온 시아버지의 눈에 들어온 포르노 장면. 함께 영상 속 체위에 대한 이야기를 나누다 결국 실제로 테스트에 돌입하는데...,,,,,,,,,,
2018,174444,정사:착한 며느리,멜로/로맨스,츠키카게 쿠로우,,결혼 5년차, 나름 행복한 나날을 보내던 그녀. 시아버지를 부양하던 아주버니의 입원으로 당분간 시아버지를 모시게 되고, 친절한 며느리 덕택에 마음 편히 지내던 시아버지. 그러던 어느 날 우연히 목욕 중이던 며느리의 알몸을 보게 되는데, 자꾸만 떠오르는 며느리의 알몸, 시아버지는 술을 힘을 빌어 넘지 말아야 할 선을 넘어버린다.,,,,,,,,,
2018,171836,정사:형수와 도련님,멜로/로맨스, 드라마,S.세타니,,연대보증을 섰다 큰 빚을 떠안게 된 남편은 충격으로 쓰러지고, 빚독촉에 시달리던 그녀. 결국 돈을 벌기위해 마사지 업소에 취업을 하게 되고, 겨우겨우 갚아나가던 어느 날, 성인잡지를 보던 도련님의 눈에 들어온 한 광고사진. 형수님과 어쩐지 닮아보여 직접 찾아가는데, 손님으로 찾아온 도련님은 비밀을 조건으로 형수에게 질펀한 서비스를 요구한다.,,,,,,,,
2018,172006,젝스키스 에이틴,다큐멘터리,,은지원, 이재진, 장수원,“제가 죽기 전에 젝키 5집을 다시 들을 수 있을지는….” (20주년 콘서트 현장 옐키/팬 인터뷰 중에서)    세기말 4집 <컴백>을 끝으로 그룹해체라는 선로에 놓였던 6명의 멤버들은 각자의 길을 걸어왔다.  운명적인 2016년. 5명의 멤버로 재결합한 젝스키스.   그들은 또 어떤 모습으로 대중과 팬들을 마주할지….    1997년 4월 15일 데뷔 이후, 20주년을 맞이한 젝스키스.  폼생폼사를 외치며 힘껏 점프하던 소년에서, 어느덧 세기를 뛰어넘어 18년만에 5집앨범을 발매하며 어느새 양쪽 어깨가 제범 무거워진 그들.   음악에 대한 각자의 생각들. 앞으로의 행보, 20년 가까지 변함없이 곁을 지켜준 팬들에 대한 솔직한 마음을 담은 다큐멘터리 형식의 영화 <젝스키스 에이틴>.    18년만에 지켜지는 5집 앨범에 대한 약속은 예견된 운명처럼 지켜졌고, 고척스카이돔에서 열린 20주년 콘서트의 <아마겟돈> 오프닝곡을 시작으로,   5집 앨범에 수록된 <오랜만이에요>,<특별해>,<현기증>,<백허그>,<술끊자> 등의 라이브 실황을 함께 스토리에 녹여, 총 99분에 달하는 한 편의 새로운 기록을 남긴다.    학창시절 우리를 울고 웃게 만들었던 그들은 그땐 마치 손에 닿지 않는 하늘의 별에서,   이제는 영원히 우리 곁을 함께하는 계절로 돌아와 인간적이고 따뜻한 모습으로 감동을 주려 한다.
2018,170696,조교받는 신입 여직원,에로,우스바시 스이,,마키하라는 어린 시절 양친을 여의고 홀로 심장병을 앓는 여동생을 돌보고 있다. 평범한 회사원인 마키하라의 월급으로는 빚만 늘어나는 상황에 돈을 벌기 위해 출장 성 접대 일을 겸업한다. 어느 날 단골손님을 상대하던 중, 욕정을 참지 못한 손님에게 억지로 안기게 된다. 일을 끝낸 마키하라는 업소에 전화해 이번 손님은 상대하기 싫다고 전한다. 우연히 그 내용을 듣고 화가 난 손님은 마키하라의 회사에 전화해 그녀에 대해 폭로한다. 전화를 받은 카타야마는 그동안 마키하라를 노리고 있었고, 이를 이용해 그녀를 성노예로 삼는다. 마키하라는 어쩔 수 없이 카타야마가 시키는 대로 육체를 내어준다. 그러다 카타야마가 알 수 없는 이유로 회사를 퇴직하고, 그의 마수에서 벗어나게 된 마키하라는 일에 몰두하며 승승장구한다. 하지만 이번에는 자신을 폭로했던 손님이 다시 회사에 알리겠다며 협박한다. 손님의 요구대로 정사를 치르고 집으로 돌아온 마키하라. 그간 연락이 없었던 카타야마의 메시지 카드가 그녀를 반긴다.,,,,,,,,,,
2018,165748,조선명탐정: 흡혈괴마의 비밀,모험, 코미디,김석윤,김명민, 오달수, 김지원,기이한 불에 사람들이 타 죽는 미스터리한 사건이 계속되자 명탐정 김민과 파트너 서필이 다시 뭉친다.  그러던 중 사건 현장에서 자꾸 의문의 여인과 마주치게 되고,  직감적으로 그녀와 사건이 관련되어 있음을 느낀 명탐정 콤비는 의문의 여인과 함께 사건을 쫓기 시작한다.    범인이 남긴 단서들로 다음 목표물을 찾아낸 세 사람,  하지만 정체를 알 수 없는 남자 흑도포와 의문의 자객들이 세 사람의 수사를 방해하기 시작하는데…    모든 귀(鬼)들의 힘이 가장 세지는 보름!   만월에 열리는 달맞이 연회에 일어날 다섯 번째 살인을 막아라!,,,,,,,,
2018,149629,종이비행기,드라마,노홍식, 필동,주가을, 예슬비, 송보배,연예인을 지망하는 여고생들이 꿈을 향해 나가는데,  어두운 검은 그림자를 만나게 되면서   무서우리만치 잔인한 전쟁에 뛰어든,  10대들의 꿈을 향해 달리는 애달프고 간절한 외침...,,,,,,,,
2018,168749,죄 많은 소녀,드라마, 미스터리,김의석,전여빈, 서영화, 고원희,같은 반 친구 ‘경민’의 갑작스런 실종으로   마지막까지 함께 있었던 ‘영희(전여빈)’는 가해자로 지목된다.   딸의 실종 이유를 알아야 하는 ‘경민’의 엄마,   사건의 진실을 밝혀야 하는 형사, 친구의 진심을 숨겨야 하는 ‘한솔’,   상황을 빨리 정리하고 싶은 담임 선생님까지.   주변의 모든 사람들이 ‘영희’를 의심한다.   죄 많은 소녀가 된 ‘영희’는 결백을 증명해야만 하는데...,,,,,,,
2018,170427,주문은 토끼입니까?? ~디어 마이 시스터~,애니메이션, 드라마,하시모토 히로유키,사쿠라 아야네, 미나세 이노리, 타네다 리사,카페 래빗 하우스에 찾아온 코코아.  토끼 간판에 이끌려 들어간 그 가게가 바로  코코아가 하숙할 집이었다.    리제, 치야," 샤로와 금세 친해진 코코아는  ""목조 마을""의 일원이 되어  래빗 하우스의 외동딸 치노를 친동생처럼 예뻐한다.    그렇게 맞이한 두 번째 여름.  올해도 친구들과 많은 추억을 만들고 싶은 코코아가  의미심장한 표정으로 캐리어를 들고 역 플랫폼에 서 있다.  코코아는 대체 어디에 가는 걸까?    마야와 메구도 놀러 와서 즐거운 시간을 보내지만  코코아가 없으니 왠지 좀 허전한 래빗 하우스.  그러던 중 치노는 조금 용기를 내어  다 같이 불꽃 축제에 갈 것을 제안해 보는데...",,,,,,,,
