year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,
2013,92045,까미유 끌로델,드라마,브루노 뒤몽,줄리엣 비노쉬, 장 뤽 뱅상,프랑스 남부의 한 정신병원에 수감된 까미유 끌로델. 그곳에서 그녀는 친구와 편지를 주고 받지도, 다시는 조각을 할 수도 없는 고립 상태에 놓여있다. 메마르고 적막한 풍경과 병원 환자들의 절규가 하루하루 숨을 조여오는 가운데 남동생 폴 끌로델의 방문 소식은 그녀의 유일한 희망이다. 하지만 그토록 기다려왔던 동생과의 만남도 합의점을 찾지 못한 채 서로 어긋나기만 하는데… 세상으로부터 버림받은 비운의 예술가 까미유 끌로델, 유난히 쓸쓸했던 1915년 겨울의 기억이 펼쳐진다.,,,,,,,,,,,,
2013,97466,까밀 리와인드,드라마,노에미 르보브스키,노에미 르보브스키, 사미르 구에스미, 욜랜드 모로,16살의 까밀은 첫사랑 에릭을 만나 미친 듯이 사랑했고, 이후 가정을 꾸려 행복하게 살아간다. 25년 후…  까밀은 여전히 무명배우이고 알코올 중독, 설상가상으로 남편 에릭은 다른 여자가 생겼다며  까밀을 떠나고 만다.    삶이 지루하다 못해 지쳐버린 까밀. 어디서부터 잘못된 걸까?  그런 까밀에게 도무지 믿기지 않는 마법 같은 일이 일어난다.  새해가 되기 하루 전날, 그녀는 지금 모습 그대로 16살의 시절로 돌아가게 된 것.  이미 돌아가신 부모님과의 재회, 다시 만난 단짝 친구들,  그리고 열정적인 첫사랑으로 남아있는 남편 에릭까지. 미래를 알고 있는 16살 까밀은 이 상황이 행복하지만 두렵기도 하다.   까밀은 과연 이대로 다시 행복을 찾을 수 있을까? 그를 다시 사랑할 수 있을까?,,,,,,,,
2013,98970,깡철이,가족,안권태,유아인, 김해숙,부산의 부두 하역장에서 일하며 하루하루를 살아가는 강철이.  안정적인 직장도, 기댈 수 있는 집안도, 믿을만한 ‘빽’도 없지만 그래도 힘들다는 말은 절대로 하지 않는 ‘깡’으로 뭉친 부산 사나이다.   거기에 아픈 엄마까지 책임져야 하는 고달픈 강철, 어느 날 서울에서 여행 온 자유로운 성격의 ‘수지’를 만나고,  잠시나마 웃음을 되찾은 강철은 처음으로 세상 밖으로 나갈 꿈도 꾸기 시작한다.   하지만 성치 않은 몸으로 동네방네 사고만 치던 엄마 ‘순이씨’의 병세가 갑자기 악화되고,  유일한 친구 ‘종수’는 사기를 당해 돈 마련이 시급한 강철까지 위험에 빠뜨린다.   당장 돈을 마련하지 못하면 엄마와 친구, 자신의 삶까지 잃게 생긴 강철, 부산 뒷골목의 보스 ‘상곤’은 강철에게 위험한 선택을 제시하는데...!,,,,,,,
2013,117499,꼬꼬댁 교실 in 베트남,,이종형,김민준, 이기광, 황민우,국내에 정착한 다문화 가정의 아이들 다섯 명과 삼촌 2명이 함께 엄마의 나라에서 문화를 체험하는 프로그램,,,,,,,,,,,,,
2013,118114,꼬마마녀 요요와 네네,애니메이션, 판타지, 모험,히라오 타카유키,,마법세계에서 마법 해결 사무소를 운영하는 자매 ‘요요’와 ‘네네’.  어느 날 마법세계에 건물들이 붙어있는 커다란 나무가 나타난다. 요요는 나무 속의 건물들을 조사하다가 알 수 없는 마법진에 빨려 들어가며 인간세상에 도착하게 된다. 요요는 인간세상에서 사람들이 몬스터로 변하고 빌딩들이 사라지는 것을 목격하게 되는데! 부모님이 몬스터로 변해버린 소년 '다카'가 요요에게 이 사건을 의뢰하고, 이를 받아들인 요요는 마법세계로 돌아가 조사하려 하지만, 마력이 약해진 요요는 마법세계로 돌아갈 수 없다는 것을 깨닫는다. 결국 인간세상의 요요는 마법세계의 네네의 도움을 받아 사건을 해결하기로 한다. 한편 마법세계에 나타난 나무에는 인간세상에서 사라진 빌딩들이 계속 붙어만 가고 크기는 거대해진다. 마법세계의 지도자 '요네'는 이것이 마법세계에 대한 인간세상의 도전이라 여기고 전쟁을 선포한다. 대체 마법세계와 인간세상에 무슨 일이 일어나고 있는 것일까?  과연 마법해결사 요요와 네네는 의뢰 받은 사건을 해결하고 동시에 인간세상과 마법세계에서 벌어질 끔찍한 전쟁을 막아낼 수 있을까?,,,,,,,,,,,
2013,79283,꼬마영웅 경찰차 프로디,애니메이션, 코미디, 가족,라스무스 A. 실버르센,로버트 스톨텐베르그, 페르닐레 소렌슨,아름다운 작은 마을을 지키는 용감한 경찰차 프로디, 폭풍우로 끊어진 고압선을 수리하다 전기충격을 받고, 신비한 능력을 얻는다. 어느 날, 악당형제가 마을 식수원의 소중한 물을 몰래 훔쳐 마을을 위험하게 만들자 친환경 전기차로 변신한 프로디가 수다쟁이 수달 도티와 함께 악당형제에 맞서 싸우는데…  과연, 프로디는 악당형제로부터 마을을 안전하게 지킬 수 있을까?,,,,,,,,
2013,107464,꼭두각시,공포, 스릴러,권영락,이종수, 구지성, 원기준,사랑을 믿지 않는 정신과 의사 '지훈'(이종수).  어느 날 친구의 애인 '현진'(구지성)이 원인을 알 수 없는 환영에 시달린다며 그를 찾아온다. 그녀의 치료를 위해 강력한 최면술을 시도한 지훈은 알 수 없는 현진의 내면 속 정체와 마주하고 그녀의 끔찍한 과거에 대해서 알게 된다. 최면 치료를 통해 점점 과거에서 벗어나는 현진, 반면 지훈은 그녀의 거부할 수 없는 매력에 깊이 빠져든다. 결국, 그는 금기를 깨고 그녀에게 ‘매주 일요일 세 시, 어떤 일이 있더라도 자신을 찾아오라’는 후최면을 걸고 그녀는 주술에 걸린 듯 그를 찾게 되는데...,,,,,,,,,
2013,118345,꽃보다 누나,,나영석,윤여정, 김자옥, 김희애,꽃보다 할배'에 이어 연예인의 해외 배낭 여행기를 담은 리얼 버라이어티 프로그램,,,,,,,,,,,,,
2013,109731,꽃보다 할배,,나영석,이순재, 신구, 박근형,황혼의 배낭여행'을 콘셉트로 한 배낭여행을 떠나 펼쳐지는 기상천외한 이야기,,,,,,,,,,,,,
2013,103711,꽃잎, 춤,드라마,이시카와 히로시,미야자키 아오이, 쿠츠나 시오리, 안도 사쿠라,대학 때부터 어울려 다녔던 세 친구 징코, 모토코, 미키 언젠가 만나겠지 하면서 그렇게 흘러가버린 6년...  어느 날, 미키가 바다에 스스로 몸을 던졌다는 소식이 날아온다. 망설임 끝에 징코와 모토코는 미키가 있는 곳을 찾아가기로 한다. 우연한 계기로 징코와 만난 낯선 여인 하라키 역시 갑자기 사라져 버린 한 친구를 떠올리며 그녀들만의 여행에 동행하게 되는데... 여행의 끝에서 그녀들은 다시 웃을 수 있을까?,,,,,,,,,
2013,71150,끝과 시작,멜로/로맨스, 드라마,민규동,엄정화, 황정민, 김효진,탐욕적인 사랑, 재인&amp;나루 늘 새로운 자극을 원하던 재인은 아내의 후배인 나루와 은밀한 사랑에 빠져든다.  부서지는 사랑, 정하 &amp; 재인 남편 재인과 함께 이민을 준비하던 정하는 남편이 자신의 후배 나루와  밀애 중이었다는 사실을 알게 된다.   금지된 사랑에 뒤얽힌 세 남녀! 모든 것이 혼란스러운 정하 앞에 어느 날 갑자기 나타난 나루. 나루는 같이 살게 해달라며 집요하게 매달리는데......,,,,,,,,,,
2013,104659,나 혼자 산다,,최행호, 문경태, 오윤환,김용건, 전현무, 육중완,독신남녀와 1인 가정이 늘어나는 세태를 반영해 혼자 사는 유명인들의 일상을 관찰 카메라 형태로 담은 다큐멘터리 형식의 예능 프로그램.,,,,,,,,,,,
2013,115497,나는 가수다 명곡 BEST 10,,,,나는 가수다' 시즌 1~2에서 등장했던 무대 가운데 가장 깊은 인상을 남긴 무대 10개를 선정해 시청자들에게 다시 선보이는 특집프로그램,,,,,,,,,,,,,,,
2013,104475,나는 당신의 대리천사,,오윤환,윤도현, 탁재훈, 은지원,일반인 시청자로부터 누군가에게 차마 전하지 못했던 마음을 담은 사연을 신청 받아 연예인 대리천사가 대신 의뢰인의 마음을 전달해 주는 프로그램.,,,,,,,,,,,,,
2013,101440,나는 친구가 적다 NEXT,애니메이션, 드라마,키타하타 토오루,,독설가 요조라, 천상천하유아독존 세나, 성 정체성불명 유키무라, 과학변태 리카, 중2병 코바토, 응가수녀 마리아, 그리고 양키 코다카. 친구가 갖고 싶은 그들, 이웃사촌부가 다시 돌아왔다! 안쓰러운 친구들의 안쓰러운 이야기, 제2탄!,,,,,,
2013,88770,나비와 바다,다큐멘터리,박배일,재년, 우영,뇌병변 장애를 앓고 있는 재년(애칭 제제)과 우영(애칭 노인네). 띠동갑 나이차를 극복하고 만남을 시작한 지 어언 8년. 이젠, 그녀를 바래다 주지 못하는 미안한 마음을 벗어 던지고, 그를 배웅해야 하는 아쉬운 헤어짐을 끝내고 싶다! 그러나, 미처 몰랐다. 결혼이 이렇게 어려운 것인 줄. ‘내가 다 책임질게. 오빠만 믿으라’는 우영의 프로포즈가 거듭될수록 제제의 고민은 깊어져 갔다. 험한 세상에 덜컥 둘만 남겨진 기분. ‘남편과 아내’로 규정되는 새로운 역할에 대한 부담은 점점 커져만 갔고, 주변의 우려 섞인 시선은 공포로 다가왔다. 과연, 제제와 우영은 결혼에 성공할 수 있을까?,,,,,,,,,
2013,99335,나에게서 온 편지,드라마,카린느 타르디유,줄리엣 곰버트, 안나 르마르샹, 아네스 자우이,수줍음 많은 라셸과 달리 엉뚱 발랄한 발레리는 시험지 몰래 바꿔 치기, 선생님 데이트 장소 미행하기, 무단 횡단하기 등의 자유분방한 행동으로 라셸의 일상에 잊지 못할 꽃을 피우고 더불어 가족들까지도 새롭게 변하게 하는데...,,,,,,,,,,,
2013,92011,나우 유 씨 미 : 마술사기단,범죄, 스릴러, 미스터리,루이스 리터리어,제시 아이젠버그, 마크 러팔로, 우디 해럴슨,1년 전만 해도 무명이었던 길거리 마술사 '포 호스맨'은단 3초만에 파리 은행의 비자금을 통째로 털어 관객들에게 뿌리는 매직쇼를 성공시켜 전세계의 이목을 끈다. 하지만 이것은 '시선 끌기'였을 뿐!  포 호스맨의 범행은 점점 더 거대해지고 치밀해지는데... 전세계를 무대로 한 통쾌하고 짜릿한 완전범죄 매직쇼가 시작된다!,,,,,,,,,,,
2013,83119,나의 가족 나의 도시,코미디, 드라마, 가족,야세민 삼데렐리,파리 오군 야르딤, 베다트 에린킨, 릴레이 호저,터키에서 독일로 온 ‘후세인’은 백만 첫 번째 독일 이주 노동자이다. 이주 45년 만에 시민권을 얻은 ‘후세인’은 손자, 손녀들이 모인 가족식사 자리에서 모든 가족이 휴가 때 터키로 여행을 가자고 제안한다. 터키로 향하는 차 안에서 심심해 하던 ‘후세인’의 막내 손자 ‘첸크’에게 사촌 누나 ‘캐넌’은 파란만장 가족의 옛날 이야기 보따리를 하나, 둘 꺼내 놓는다. 과거와 현재를 오가며 펼쳐지는 가족의 사랑스러운 이야기와 함께 터키행 여행은 가족들에게 소중한 추억을 선물하는데…,,,,,,,,,
2013,102160,나인: 아홉번의 시간여행,드라마,김병수,이진욱, 조윤희,남자 주인공이 20년 전 과거로 돌아갈 수 있는 신비의 향 9개를 얻게 되면서 펼쳐지는 흥미진진한 이야기.,,,,,,,,,,,,,,
2013,51628,나폴라,드라마, 전쟁,데니스 간젤,막스 리멜트, 톰 쉴링,1942년, 프리드리히는 엘리트 소년 사관학교인 ‘나폴라’에 권투 특기생으로 입학하게 된다. 아버지의 반대에도 불구하고 프리드리히는, 이 입학이 지긋지긋한 가난한 삶과의 이별이며 신분상승의 좋은 기회로 여긴다. 하지만 정작 그의 앞에 펼쳐진 ‘나폴라’에서의 생활은 나치의 엄격한 규율과 강요된 정신교육만 있을 뿐이다. 이때, 자신과 같은 생각들로 적응하지 못하는 알브레히트를 만나게 되고, 둘도 없는 친구가 된다. 그리고 어느 날, 한 사건으로 인해 알브레히트는 자살하고 만다.  절규하는 프리드리히, 그리고 아무도 위로하지 않는 친구의 죽음! 과연 이 전쟁은 누구를 위한 전쟁인가?!,,,,,,,
2013,97720,나폴레옹 토레스전투,전쟁, 드라마,발레리아 사미엔토,존 말코비치, 누노 로페스,난공불락의 요새 토레스! 나폴레옹의 대규모 침공에 대한 포르투갈과 영국의 저항. 각자 다른 사연과 경로로 토레스에 모인 그들. 토레스의 마지막 전투는 그들의 운명을 결정한다!,,,,,,,,,,,,,
2013,86316,날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,애니메이션, SF,야노 히로유키,토다 케이코, 나카오 류세이, 마츠유키 야스코,자신이 살고 있는 신기별을 움직이는 신기에너지가 바닥나면서 별도 사라질 위기에 처하자 누군가에게 도움을 구하려고 온 것이다. 마침 호빵맨이 못된 세균맨을 혼내주고 있었는데, 코코링은 호빵맨을 보지 못하고, 옆에 있던 ‘크림판다’가 영웅인 줄 알고 그를 신기별로 데려간다. 하지만 아무 특별한 능력이 없는 둘은 신기별 사람들한테 혼만 나고 도망쳐 나온다. 다시 지구로 돌아온 ‘코코링’은 잼 아저씨 집에서 처음으로 빵을 먹게 된다. 빵 만드는 법을 배워 신기별을 구해주라는 호빵맨과 친구들의 말에 빵 만드는 법을 배워보지만 잘 되지 않자 실망한다. 한편, 호빵맨에게 쫓겨 우연히 신기별까지 가게 된 세균맨은 신기에너지를 자신의 것으로 만들고자 음모를 꾸민다. 과연 코코링과 호빵맨은 세균맨으로부터 신기별을 지켜내고 신기에너지를 대체할 방법을 찾아내는데 성공할 수 있을까? 우주로 뻗어가는 호빵맨의 활약은 계속된다.,,,,,,,,,
2013,103055,남자가 사랑할 때,드라마,김상호, 애쉬번,송승헌, 신세경, 채정안,인생의 한 순간 뜨거운 열풍에 휩싸인 주인공들의 사랑을 그린 치정 멜로드라마.,,,,,,,,,,,,
2013,102489,남자대여자: 섹스가 문제다,코미디,파우스토 브리찌,파올라 코텔레시, 파비오 드 루이지,각기 다른 삶을 살아가는 남자와 여자가 있다. 아내를 두고 선수와 바람이 난 여자 배구팀 코치 남자, 세계 각국의 여자와 모두 섹스하는 게 취미인 바람둥이 남자, 절친으로 지내온 레즈비언과 같은 여자에게 사랑에 빠진 남자. 그리고 자신을 두고 젊은 여자를 만나는 남자를 두들겨 패고 젊은 남자를 찾아나선 여자, 6년 간의 짝사랑을 이루기 위해 적극적으로 나서는 여자, 섹스에 매달리는 남자를 한심하게 생각하는 여자. 서로 다른 생각과 모습으로 살아가는 그들이 자신만의 사랑과 섹스를 찾아나가는 이야기.,,,,,,,,,,
