215,와 걍 잠만 잠 ㅋㅋ
217,"배고프다 , 물이라도 마시고 싶다."
219,가볍게 즐길수있는 킬링타임무비
220,연기 좋고 연출 좋고 스토리 좋다
221,저는 재밌었어용 화도 났고 눈물도 났고 감동도 받았고 이해도 가고 이게 인간이라는걸 보여주는 영화였습니다 명작입니다
222,1편 안 보고 봤는데도 괜찮았어요 킬링타임용으로 나쁘지 않습니다 정가 다 주고 봤다면 화가 났겠지만 2천원에 관람해서 별 하나 더 드립니다 ㅎㅎ
223,이영화 문재앙때 기획한거맞죠? 반미 반일은 기본베이오깔도 국민갈리치기에 여론조사에 진짜 토나오네왜 영화를 정치적목적 메세지를 던지며 억지스럽게 가려는제 아주 좌파들이 좋아하는 신파하나는 또 끝장나네
224,중학교때부터 OST는 숱하게 들었지만 영화는 이제서야 보았다.영화역시 훌륭하다.
225,이걸 재밌게 본 사람들은 어떤영화를 봐왔던거야
226,오랜만에 작정하고 만든 코미디 작정하고 웃자
227,진선규 진짜 쩐다 ㄷㄷ 없었으면 재미반토막날번
228,너무 별로여서 충격먹음.. 안나오는게 나았던 영화.. 나의 매트릭스를 왜ㅠㅠ
229,우리가 감히 상상하지 못할만한 존재에 대한 공포와 기록의지
230,우주 탐색에 대한 공허함을 견딜 수 있는 길은 오직 만남과 사랑이다 란 대사들은 역시 원작자인 칼 세이건의 사상에서 잘 비롯된 듯 싶다 과학이든 종교든 인류의 진리를 추구하고 있단 점에서 둘 중 어떤 것도 배척할 수 없단 메세지를 외계 지적 존재와 소통하는 과정을 통해 전달한 영화이다 우주란 광활한 공간에서 아름답고 귀중한 미지의 영역을 경험한 주인공이 부럽다 공상 과학은 위대하구나 인간의 상상력은 픽션은 우주만큼이나 거대하고 또 대단하구나
231,"평점 왜 이러냐ㅋㅋ 책도 다 읽고, 영화도 다 봤는데 퍼펙트하다! 책, 영화 둘 다 추천!"
232,재미는 있는 팝콘 무비 입니다
