"num,position,name"
"588,각본,로스 A. 페론 (Ross A. Perron)"
"589,각본,로버트 포스터 (Robert Foster)"
"590,각본,래리 브랜드 (Larry Brand)"
"591,각본,로저 마샬 (Roger Marshall)"
"592,각본,로버트 콘트 (Robert Conte)"
"593,각본,린다 버그먼 (Linda Bergman)"
"594,각본,리 풀커슨 (Lee Fulkerson)"
"595,각본,로널드 Z. 왕 (Ronald Z. Wang)"
"596,각본,레오 가렌 (Leo Garen)"
"597,각본,래리 유스트 (Larry Yust)"
"598,각본,로버트 그랩트리 (Robert Crabtree)"
"599,각본,로니 시몬 (Ronni Simon)"
"600,각본,라파엘 J. 살비아 (Rafael J. Salvia)"
"601,각본,로빈 U. 러신 (Robin U. Russin)"
"602,각본,랜들 폰타나 (Randall Fontana)"
"603,각본,린지 해리슨 (Lindsay Harrison)"
"604,각본,랜디 수 코번 (Randy Sue Coburn)"
"605,각본,로버트 베크니 (Robert Berchney)"
"606,각본,로버트 코크런 (Robert Cochran)"
"607,각본,로버트 D. 앤드류즈 (Robert D. Andrews)"
"608,각본,리처드 클레터 (Richard Kletter)"
"609,각본,릭 락웰 (Rick Rockwell)"
"610,각본,리차드 헤이템 (Richard Hatem)"
"611,각본,레오 베네누티 (Leo Bennenuti)"
"612,각본,릭 필론 (Rick Filon)"
"613,각본,리위아 브라운 (Riwia Brown)"
"614,각본,로라 존스 (Laura Jones)"
"615,각본,로스 라마나 (Ross LaManna)"
"616,각본,라스 노런 (Lars Noren)"
"617,각본,로렌조 지카 팔리 (Lorenzo Gicca Palli)"
"618,각본,레이몬드 기던 (Raymond Gideon)"
"619,각본,레이몬드 코닉 (Raymond Koenig)"
"620,각본,랍 길머 (Rob Gilmer)"
"621,각본,로버트 W. 소더버그 (Robert W. Soderberg)"
"622,각본,로버트 패러 (Robert Farrar)"
"623,각본,레스 웰돈 (Les Weldon)"
"624,각본,라몬 메넨데즈 (Ramon Menendez)"
"625,각본,로랑 슈샹 (Laurent Chouchan)"
"626,각본,로저 S.H. 슐먼 (Roger S.H. Schulman)"
"627,각본,로버트 볼트 (Robert Bolt)"
"628,각본,루스 프라워 자브발라 (Ruth Prawer Jhabvala)"
"629,각본,로널드 바스 (Ronald Bass)"
"630,각본,루스 로스 (Ruth Rose)"
"631,각본,리처드 브룩스 (Richard Brooks)"
"632,각본,로날드 하우드 (Ronald Harwood)"
"633,각본,루치아노 빈센조니 (Luciano Vincenzoni)"
"634,각본,래리 퍼거슨 (Larry Ferguson)"
"635,각본,리처드 메이범 (Richard Maibaum)"
"636,각본,리처드 프라이스 (Richard Price)"
"637,각본,로렌조 셈플 주니어 (Lorenzo Semple Jr.)"
"638,각본,리처드 매드슨 (Richard Matheson)"
"639,각본,레스터 콜 (Lester Cole)"
"640,각본,릴리 헤이워드 (Lillie Hayward)"
"641,각본,로버트 겟첼 (Robert Getchell)"
"642,각본,래널드 맥도우걸 (Ranald MacDougall)"
"643,각본,리오넬 쉐윈드 (Lionel Chetwynd)"
"644,각본,로즈 카우프먼 (Rose Kaufman)"
"645,각본,롤랜드 토퍼 (Roland Topor)"
"646,각본,로웰 간즈 (Lowell Ganz)"
"647,각본,루 게릭 (Lou Gehrig)"
"648,각본,뤽 버로드 (Luc Beraud)"
"649,각본,린제이 본 (Lindsay Bourne)"
"650,각본,로버트 카우프먼 (Robert Kaufman)"
"651,각본,레안드로 루게티 (Leandro Lucchetti)"
"652,각본,롤랜드 키비 (Roland Kibbee)"
"653,각본,라이 채프먼 (Leigh Chapman)"
"654,각본,레이몬드 L. 슈락 (Raymond L. Schrock)"
"655,각본,로버트 카스웰 (Robert Caswell)"
"656,각본,로니 그레이엄 (Ronny Graham)"
"657,각본,라조스 비로 (Lajos Biro)"
"658,각본,로저 O. 허슨 (Roger O. Hirson)"
"659,각본,리처드 레빈슨 (Richard Levinson)"
"660,각본,레지날드 로즈 (Reginald Rose)"
"661,각본,래리 포레스터 (Larry Forrester)"
"662,각본,로렌스 막스 (Laurence Marks)"
"663,각본,렉스 워너 (Rex Warner)"
"664,각본,로버트 C. 데니스 (Robert C. Dennis)"
"665,각본,레오 타운센드 (Leo Townsend)"
"666,각본,레이몬드 싱어 (Raymond Singer)"
"667,각본,루엘라 파슨즈 (Louella Parsons)"
"668,각본,리오넬 하우저 (Lionel Houser)"
"669,각본,리처드 세일 (Richard Sale)"
"670,각본,로널드 밀러 (Ronald Millar)"
"671,각본,래리 클레몬스 (Larry Clemmons)"
"672,각본,로버트 엘리스 (Robert Ellis)"
"673,각본,로버트 L. 조셉 (Robert L. Joseph)"
"674,각본,로렌스 에드워드 왓킨 (Lawrence Edward Watkin)"
"675,각본,로버트 하디 앤드류즈 (Robert Hardy Andrews)"
"676,각본,레너드 스턴 (Leonard Stern)"
"677,각본,로버트 W. 렌스키 (Robert W. Lenski)"
"678,각본,로버트 아드리 (Robert Ardrey)"
"679,각본,로드 설링 (Rod Serling)"
"680,각본,루카스 헬러 (Lukas Heller)"
"681,각본,리처드 앨런 시몬스 (Richard Alan Simmons)"
"682,각본,레오나드 거쉬 (Leonard Gershe)"
"683,각본,루이스 존 칼리노 (Lewis John Carlino)"
"684,각본,로버트 블리스 (Robert Blees)"
"685,각본,로널드 오스틴 (Ronald Austin)"
"686,각본,로렌스 로만 (Lawrence Roman)"
"687,각본,로버트 E. 켄트 (Robert E. Kent)"
"688,각본,레슬리 스톰 (Lesley Storm)"
"689,각본,로버트 브라운 파커 (Robert B. Parker)"
"690,각본,라디슬라스 포더 (Ladislas Fodor)"
"691,각본,레나토 이조 (Renato Izzo)"
"692,각본,로즈마리 앤 시슨 (Rosemary Anne Sisson)"
"693,각본,리카르도 치온 (Riccardo Ghione)"
"694,각본,리차드 커티스 (Richard Curtis)"
"695,각본,리처드 라그라브네스 (Richard LaGravenese)"
"696,각본,로버트 할링 (Robert Harling)"
"697,각본,론 니스워너 (Ron Nyswaner)"
"698,각본,로버트 L. 프리드먼 (Robert L. Freedman)"
"699,각본,레슬리 보헴 (Leslie Bohem)"
"700,각본,리처드 크리스찬 매더슨 (Richard Christian Matheson)"
"701,각본,로버트 람세이 (Robert Ramsey)"
"702,각본,로스 토머스 (Ross Thomas)"
"703,각본,루이스 노라 (Louis Nowra)"
"704,각본,로저 아바리 (Roger Avary)"
"705,각본,로베르트 리브만 (Robert Liebmann)"
"706,각본,뤽 베송 (Luc Besson)"
"707,각본,레슬리 브리커스 (Leslie Bricusse)"
"708,각본,로버트 쿠퍼 (Robert Cooper)"
"709,각본,렘 돕스 (Lem Dobbs)"
"710,각본,리홀 (Lee Hall)"
"711,각본,로디 도일 (Roddy Doyle)"
"712,각본,리나 베르트뮬러 (Lina Wertmuller)"
"713,각본,루게로 마카리 (Ruggero Maccari)"
"714,각본,레온 드 윈터 (Leon De Winter)"
"715,각본,루카스 무디슨 (Lukas Moodysson)"
"716,각본,로렌스 캐스단 (Lawrence Kasdan)"
"717,각본,로버트 벤튼 (Robert Benton)"
"718,각본,래리 코헨 (Larry Cohen)"
"719,각본,랜달 웰러스 (Randall Wallace)"
"720,각본,레이 브래킷 (Leigh Brackett)"
"721,각본,론 쉘톤 (Ron Shelton)"
"722,각본,로버트 리스킨 (Robert Riskin)"
"723,각본,로버트 E. 셔우드 (Robert E. Sherwood)"
"724,각본,로버트 타운 (Robert Towne)"
"725,각본,로버트 보리스 (Robert Boris)"
"726,각본,랠프 라이트 (Ralph Wright)"
"727,각본,릭 자파 (Rick Jaffa)"
"728,각본,린다 울버턴 (Linda Woolverton)"
"729,각본,리처드 마르티니 (Richard Martini)"
"730,각본,래리 그로스 (Larry Gross)"
"731,각본,로빈 스위코드 (Robin Swicord)"
"732,각본,릴리 워쇼스키 (Lilly Wachowski)"
"733,각본,라나 워쇼스키 (Lana Wachowski)"
"734,각본,로버트 웨이드 (Robert Wade)"
"735,각본,래리 카라스제우스키 (Larry Karaszewski)"
"736,각본,리치 윌키스 (Rich Wilkes)"
"737,각본,마리온 베르노 (Marion Vernoux)"
"738,각본,마크 피플 (Mark Peploe)"
"739,각본,만다 쿠니미 (Kunimi Manda)"
"740,각본,마크 프로스트 (Mark Frost)"
"741,각본,마틴 존스 (Martin Jones)"
"742,각본,모리시타 케이코 (Keiko Morishita)"
"743,각본,마이클 제노버 (Michael Janover)"
"744,각본,마크 로젠덜 (Mark Rosenthal)"
"745,각본,마일즈 밀러 (Miles Millar)"
"746,각본,마이클 버틀러 (Michael Butler)"
"747,각본,마이클 드 구즈먼 (Michael De Guzman)"
"748,각본,매튜 와이즈먼 (Matthew Weisman)"
"749,각본,미치 마코위츠 (Mitch Markowitz)"
"750,각본,말리아 스캇치 말모 (Malia Scotch Marmo)"
"751,각본,모리스 쇼베 (Maurice Chauvet)"
"752,각본,마이클 쿠퍼 (Michael Cooper)"
"753,각본,마이클 우디스카이 (Michael Udesky)"
"754,각본,마이클 케인 (Michael Kane)"
"755,각본,마크 빅터 (Mark Victor)"
"756,각본,마이클 그레이스 (Michael Grais)"
"757,각본,미첼 카틀린 (Mitchel Katlin)"
"758,각본,매튜 로빈스 (Matthew Robbins)"
"759,각본,모티머 브라우스 (Mortimer Braus)"
"760,각본,마크 스타인 (Mark Stein)"
"761,각본,매튜 챔프먼 (Matthew Chapman)"
"762,각본,맷 심벌 (Matt Cimber)"
"763,각본,마저리 슈왈츠 (Marjorie Schwartz)"
"764,각본,마이클 헨리 윌슨 (Michael Henry Wilson)"
"765,각본,마이클 쉬퍼 (Michael Schiffer)"
"766,각본,모겐스 스콧-한센 (Mogens Skot-Hansen)"
"767,각본,모 퀴글리 (Moe Quigley)"
"768,각본,맥스 던 (Max Dann)"
"769,각본,마이클 이그나티프 (Michael Ignatieff)"
"770,각본,맷 그린버그 (Matt Greenberg)"
"771,각본,모건 워드 (Morgan Ward)"
"772,각본,마크 실버스테인 (Marc Silverstein)"
"773,각본,모 오그로드닉 (Mo Ogrodnik)"
"774,각본,마이클 바홀 (Michael Varhol)"
"775,각본,마냐 스타 (Manya Starr)"
"776,각본,모우라 버드버그 (Moura Budberg)"
"777,각본,마크 B. 레이 (Marc B. Ray)"
"778,각본,마갈리 데아 (Magali Dea)"
"779,각본,마크 토머스 맥기 (Mark Thomas McGee)"
"780,각본,밀드레드 로드 (Mildred Lord)"
"781,각본,마이클 골든버그 (Michael Goldenberg)"
"782,각본,마이클 앤젤리 (Michael Angeli)"
"783,각본,마이클 제임스 러브 (Michael James Love)"
"784,각본,마틴 살리너스 (Martin Salinas)"
"785,각본,마벤 맥가라 (Marven McGara)"
"786,각본,멜빈 쇼우 (Melvin Shaw)"
"787,각본,매튜 오칼라헌 (Matthew O'Callaghan)"
"788,각본,마이클 토머스 (Michael Thomas)"
"789,각본,마크 R. 번즈 (Mark R. Burns)"
"790,각본,마릴린 골딘 (Marilyn Goldin)"
"791,각본,마크 클라인 (Marc Klein)"
"792,각본,메리 아그네스 도노휴 (Mary Agnes Donoghue)"
"793,각본,멜 골드버그 (Mel Goldberg)"
"794,각본,맥 구전 (Mac Gudgeon)"
"795,각본,마이클 로렌스 (Michael Laurence)"
"796,각본,맷 탈스 (Matt Tarses)"
"797,각본,마이클 제닝 (Michael Jenning)"
"798,각본,마이크 리치 (Mike Rich)"
"799,각본,맥스웰 앤더슨 (Maxwell Anderson)"
"800,각본,마시밀라노 자닌 (Massimiliano Zanin)"
"801,각본,마이클 스워들릭 (Michael Swerdlick)"
"802,각본,마이클 에드몬즈 (Michael Edmonds)"
"803,각본,맨 루빈 (Mann Rubin)"
"804,각본,모리스 라프 (Maurice Rapf)"
"805,각본,모턴 그랜트 (Morton Grant)"
"806,각본,마이크 윌리엄스 (Mike Williams)"
"807,각본,맥스 스톰 (Max Strom)"
"808,각본,매튜 바 (Matthew Barr)"
"809,각본,마델라인 브루젤리어스 (Madeleine Bruzelius)"
"810,각본,말콤 모모스타인 (Malcolm Mormorstein)"
"811,각본,마틴 린치 (Martin Lynch)"
"812,각본,마크 라이스먼 (Mark Reisman)"
"813,각본,마이클 프레밍거 (Michael Preminger)"
"814,각본,모트 파인 (Mort Fine)"
"815,각본,마이클 파드릿지 (Michael Pardridge)"
"816,각본,모쉬 하더 (Moshe Hadar)"
"817,각본,마이클 크루거 (Michael Krueger)"
"818,각본,마이클 로빈슨 (Michael Robinson)"
"819,각본,마이클 페트리니 (Michael Petryni)"
"820,각본,마이클 리슨 (Michael Leeson)"
"821,각본,마요 사이몬 (Mayo Simon)"
"822,각본,마이클 토쉬 (Michael Toshe)"
"823,각본,미구엘 테자다-플로레스 (Miguel Tejada-Flores)"
"824,각본,마크 펠드버그 (Mark Feldberg)"
"825,각본,미첼 클레바노프 (Mitchell Klebanoff)"
"826,각본,마이클 제이콥스 (Michael Jacobs)"
"827,각본,마이클 스탠리 (Michael Stanley)"
"828,각본,밀톤 라자루스 (Milton Lazarus)"
"829,각본,마틴 줄리안 (Martin Julien)"
"830,각본,미셀 페슬레 (Michel Fessler)"
"831,각본,밀톤 웩슬러 (Milton Wexler)"
"832,각본,마이클 J. 머레이 (Michael J. Murray)"
"833,각본,마리 드 푸소드 (Marie De Puthod)"
"834,각본,마이클 배리 (Michael Barrie)"
"835,각본,모트 나단 (Mort Nathan)"
"836,각본,마이클 보트먼 (Michael Bortman)"
"837,각본,마이클 스토케스 (Michael Stokes)"
"838,각본,모리스 오베지 (Maurice Auberge)"
"839,각본,마틴 타시 (Martin Tahse)"
"840,각본,마틴 코프랜드 (Martin Copeland)"
"841,각본,마이클 파머 (Michael Palmer)"
"842,각본,멜 디넬리 (Mel Dinelli)"
"843,각본,마이클 해밀턴-라이트 (Michael Hamilton-Wright)"
"844,각본,마미평"
"845,각본,마크 깁슨 (Mark Gibson)"
"846,각본,문상훈"
"847,각본,문성룡"
"848,각본,문양훈"
"849,각본,마이클 글래스버그 (Michael Glassbourg)"
"850,각본,문영남"
"851,각본,마크 퍼거스 (Mark Fergus)"
"852,각본,모세 존더 (Moshe Zonder)"
"853,각본,맷 존슨 (Matt Johnson)"
"854,각본,마크 블랙웰 (Mark Blackwell)"
"855,각본,목연희"
"856,각본,민효정"
"857,각본,마이클 카터 (Michael Carter)"
"858,각본,마리오 푸조 (Mario Puzo)"
"859,각본,미야자키 아키라 (Akira Miyazaki)"
"860,각본,마이클 알린 (Michael Allin)"
"861,각본,마크 벰 (Marc Behm)"
"862,각본,마이클 허 (Michael Herr)"
"863,각본,맥스 애플 (Max Apple)"
"864,각본,모리스 발렌시 (Maurice Valency)"
"865,각본,마르셀로 폰다토 (Marcello Fondato)"
"866,각본,마틴 래킨 (Martin Rackin)"
"867,각본,마이클 브로우닝 (Michael Browning)"
"868,각본,마리오 솔다티 (Mario Soldati)"
"869,각본,믹키 로즈 (Mickey Rose)"
"870,각본,맬컴 브래드버리 (Malcolm Bradbury)"
"871,각본,모리스 그랜 (Maurice Gran)"
"872,각본,마이클 일라이어스 (Michael Elias)"
"873,각본,마이클 슬로안 (Michael Sloan)"
"874,각본,마크 코넬리 (Marc Connelly)"
"875,각본,마이클 블로젯 (Michael Blodgett)"
"876,각본,멜빈 프랭크 (Melvin Frank)"
"877,각본,마이클 베리 (Michael Berry)"
"878,각본,모데카이 리클러 (Mordecai Richler)"
"879,각본,마이클 W. 포츠 (Michael W. Potts)"
"880,각본,마르셀 아샤르 (Marcel Achard)"
"881,각본,마이클 웰러 (Michael Weller)"
"882,각본,마리오 아멘돌라 (Mario Amendola)"
"883,각본,마이클 B. 드럭스먼 (Michael B. Druxman)"
"884,각본,미쉘 그리솔리아 (Michel Grisolia)"
"885,각본,마이클 블랭크포트 (Michael Blankfort)"
"886,각본,모드 풀톤 (Maude Fulton)"
"887,각본,마크 로렌스 (Marc Lawrence)"
"888,각본,매튜 브라이트 (Matthew Bright)"
"889,각본,미치 글라저 (Mitch Glazer)"
"890,각본,마크 존스 (Mark Jones)"
"891,각본,마키타 미츠하루 (Mitsuharu Makita)"
"892,각본,맷 리브스 (Matt Reeves)"
"893,각본,문희융"
"894,각본,마이클 칼레스니코 (Michael Kalesniko)"
"895,각본,매튜 스톤 (Matthew Stone)"
"896,각본,마리안 위벌리 (Marianne Wibberley)"
"897,각본,마크 스티븐 존슨 (Mark Steven Johnson)"
"898,각본,마이클 베즈 (Michael Berz)"
"899,각본,마크 쉬완 (Mark Schwahn)"
"900,각본,마리나 드 반 (Marina De Van)"
"901,각본,마셜 브릭맨 (Marshall Brickman)"
"902,각본,마이클 호건 (Michael Hogan)"
"903,각본,마틴 버크 (Martyn Burke)"
"904,각본,문준 (Manfred Wong)"
"905,각본,마테오 길 (Mateo Gil)"
"906,각본,미셸 오디아르 (Michel Audiard)"
"907,각본,멜빈 브러그 (Melvyn Bragg)"
"908,각본,매튜 제이콥스 (Matthew Jacobs)"
"909,각본,마이클 쿠니 (Michael Cooney)"
"910,각본,마르딕 마틴 (Mardik Martin)"
"911,각본,모흐센 마흐말바프 (Mohsen Makhmalbaf)"
"912,각본,미켈란젤로 안토니오니 (Michelangelo Antonioni)"
"913,각본,미즈하시 후미에 (Mizuhashi Fumie)"
"914,각본,무라이 사다유키 (Sadayuki Murai)"
"915,각본,메노 메이제스 (Menno MeyJes)"
"916,각본,메리 올슨 (Mary Olson)"
"917,각본,마이클 크리스토퍼 (Michael Cristofer)"
"918,각본,모스 하트 (Moss Hart)"
"919,각본,마크 메토프 (Mark Medoff)"
"920,각본,마트 크로울리 (Mart Crowley)"
"921,각본,멜빌 샤벨슨 (Melville Shavelson)"
"922,각본,마이클 윌슨 (Michael Wilson)"
"923,각본,마이클 톨킨 (Michael Tolkin)"
"924,각본,멜리사 머디슨 (Melissa Mathison)"
"925,각본,마이클 알메레이다 (Michael Almereyda)"
"926,각본,마이클 페리스 (Michael Ferris)"
"927,각본,마이클 데이비스 (Michael Davis)"
"928,각본,마이크 화이트 (Mike White)"
"929,각본,마르그리트 뒤라스 (Marguerite Duras)"
"930,각본,박흥식 (PARK Heung-sik)"
"931,각본,박상현"
"932,각본,밥 돌만 (Bob Dolman)"
"933,각본,박계옥"
"934,각본,박성호"
"935,각본,백운학"
"936,각본,베넷 조슈아 데브린 (Bennett Joshua Davlin)"
"937,각본,박리다매"
"938,각본,브루스 페어스타인 (Bruce Feirstein)"
"939,각본,바트 가비건 (Bart Gavigan)"
"940,각본,베노이트 필립폰 (Benoit Philippon)"
"941,각본,빈센트 플러스 (Vincent Pluss)"
"942,각본,벤드 슈암 (Bernd Schwamm)"
"943,각본,부커 슈론도프 (Voolker Schlondorff)"
"944,각본,브렌트 매덕 (Brent Maddock)"
"945,각본,브라이언트 크리스트 (Bryant Christ)"
"946,각본,브라이언 골루버프 (Bryan Golubuff)"
"947,각본,배질로 프란치나 (Basilio Franchina)"
"948,각본,버나드 C. 쇼엔펠드 (Bernard C. Schoenfeld)"
"949,각본,브로데릭 밀러 (Broderick Miller)"
"950,각본,브라이언 버드 (Brian Bird)"
"951,각본,보니 터너 (Bonnie Turner)"
"952,각본,빌리 레이 (Billy Ray)"
"953,각본,브라이언 코플먼 (Brian Koppelman)"
"954,각본,비토리오 보니첼리 (Vittorio Bonicelli)"
"955,각본,반 루터 (Bjarne Reuter)"
"956,각본,박경덕"
"957,각본,바바라 베네덱 (Barbara Benedek)"
"958,각본,베너블 헨든 (Venable Herndon)"
"959,각본,브라이언 A. 윌리엄스 (Brian A. Williams)"
"960,각본,벤 A. 헨 (Ben A. Hen)"
"961,각본,브루스 M. 모리스 (Bruce M. Morris)"
"962,각본,밴스 게리 (Vance Gerry)"
"963,각본,벡키 존스톤 (Becky Johnston)"
"964,각본,브라이언 레학 (Brian Rehak)"
"965,각본,바바라 슐거서 (Barbara Shulgasser)"
"966,각본,베리 스트러거츠 (Barry Strugatz)"
"967,각본,배리 오링거 (Barry Oringer)"
"968,각본,밥 쇼우 (Bob Shaw)"
"969,각본,블레이크 스니더 (Blake Snyder)"
"970,각본,박수일"
"971,각본,빌 루벨 (Bill Wrubel)"
"972,각본,브라이언 타거트 (Brian Taggert)"
"973,각본,브루스 루빈 (Bruce Rubin)"
"974,각본,벤 로버츠 (Ben Roberts)"
"975,각본,빈센조 마니노 (Vincenzo Mannino)"
"976,각본,빌 라몽 (Bill LaMond)"
"977,각본,브라이언 L. 로스 (Brian L. Ross)"
"978,각본,브루스 콘 (Bruce Cohn)"
"979,각본,빌 크룬스 (Bill Crounse)"
"980,각본,발레리 귀그나보데 (Valerie Guignabodet)"
"981,각본,베스 설리반 (Beth Sullivan)"
"982,각본,빌라 빌라 (Billa Billa)"
"983,각본,보이체흐 즈크로브스키 (Wojciech Zukrowski)"
"984,각본,발 드크로울 (Val DeCrowl)"
"985,각본,빌 커비 (Bill Kerby)"
"986,각본,베리 위팅 주니어 (Barry Whiting Jr.)"
"987,각본,베리 퍼슨 (Barry Pearson)"
"988,각본,빌리 맥키논 (Billy MacKinnon)"
"989,각본,버지니아 길버트 (Virginia Gilbert)"
"990,각본,바니 코헨 (Barney Cohen)"
"991,각본,베스 구천 (Beth Gutcheon)"
"992,각본,브라이언 앨런 레인 (Brian Alan Lane)"
"993,각본,브라이언 D. 제프리즈 (Brian D. Jeffries)"
"994,각본,브라이언 맥컨 (Brian McCann)"
"995,각본,브락 초이 (Brock Choy)"
"996,각본,벤 테일러 (Ben Taylor)"
